CustomerID,Age,Gender,City,SubscriptionType,MonthlySpending,Tenure,NumberOfPurchases,CustomerSupportRequests,LoginFrequency,LastActivityDate,SatisfactionScore,PaymentMethod,DeviceType,AutoRenew,ChurnStatus
CUST1223,50,Female,Peshawar,Standard,36.63,7,3,3,4.0,2026-01-15,1.0,Credit Card,Web,Yes,Yes
CUST1224,27,Female,Karachi,Standard,43.62,31,48,0,5.0,2026-02-09,5.0,Debit Card,iPhone,Yes,No
CUST1225,62,Female,Faisalabad,Basic,29.55,3,11,10,12.0,2026-03-06,4.0,Debit Card,Web,Yes,No
CUST1226,44,Female,Islamabad,Basic,25.12,15,17,9,28.0,2026-02-07,5.0,Debit Card,Android,Yes,No
CUST1227,21,Female,Rawalpindi,Standard,33.53,59,88,3,16.0,2026-05-03,5.0,JazzCash,Android,Yes,No
CUST1228,30,Female,Faisalabad,Standard,63.35,51,81,2,25.0,2026-05-31,1.0,EasyPaisa,iPhone,Yes,No
CUST1229,61,Male,Peshawar,Standard,36.61,24,33,2,12.0,2026-03-14,2.0,Bank Transfer,Web,No,No
CUST1230,35,Female,Multan,Standard,54.83,37,52,4,16.0,2026-04-18,5.0,JazzCash,iPhone,Yes,No
CUST1231,44,Male,Karachi,Standard,51.34,12,20,5,20.0,2026-06-01,3.0,JazzCash,Android,No,No
CUST1232,58,Female,Karachi,Premium,81.9,19,23,3,5.0,2026-01-21,2.0,JazzCash,iPhone,Yes,No
CUST1233,32,Male,Islamabad,Premium,98.98,17,25,2,20.0,2026-06-17,3.0,Debit Card,Web,Yes,No
CUST1234,24,Male,Islamabad,Basic,12.19,52,72,5,2.0,2026-05-21,3.0,EasyPaisa,Android,No,Yes
CUST1235,33,Female,Quetta,Premium,72.44,3,1,5,9.0,2026-05-17,2.0,EasyPaisa,iPhone,Yes,Yes
CUST1236,47,Male,Multan,Basic,29.96,8,18,4,12.0,2026-01-08,5.0,JazzCash,Android,No,No
CUST1237,52,Female,Peshawar,Basic,19.75,46,61,3,29.0,2025-12-30,3.0,Bank Transfer,Web,Yes,No
CUST1238,49,Female,Faisalabad,Premium,111.81,16,20,1,9.0,2026-06-08,4.0,JazzCash,iPhone,Yes,No
CUST1239,64,Male,Rawalpindi,Premium,102.1,23,36,7,29.0,2026-04-17,3.0,EasyPaisa,Web,Yes,No
CUST1240,34,Male,Multan,Premium,118.28,53,86,0,22.0,2026-01-12,2.0,Debit Card,iPhone,Yes,No
CUST1241,31,Female,Rawalpindi,Basic,16.06,15,20,5,29.0,2026-06-09,4.0,EasyPaisa,Web,No,No
CUST1242,48,Female,Karachi,Basic,22.59,11,13,8,30.0,2026-03-17,1.0,Debit Card,Android,Yes,No
CUST1243,39,Female,Lahore,Basic,26.79,41,53,5,4.0,2026-02-20,4.0,Credit Card,Android,No,No
CUST1244,18,Male,Islamabad,Standard,64.66,4,7,2,16.0,2026-01-15,4.0,Bank Transfer,Android,Yes,No
CUST1245,50,Female,Islamabad,Standard,57.03,47,71,6,20.0,2026-05-28,5.0,Bank Transfer,Android,Yes,No
CUST1246,61,Male,Lahore,Standard,67.76,9,14,4,9.0,2026-05-24,1.0,EasyPaisa,iPhone,No,No
CUST1247,58,Male,Peshawar,Basic,22.69,35,51,8,27.0,2026-03-13,1.0,EasyPaisa,iPhone,Yes,No
CUST1248,48,Female,Quetta,Basic,27.4,54,79,6,12.0,2026-06-14,5.0,Debit Card,Android,Yes,No
CUST1249,53,Female,Islamabad,Basic,22.9,21,33,7,21.0,2026-06-08,1.0,JazzCash,Android,Yes,No
CUST1250,27,Male,Rawalpindi,Basic,23.76,13,11,5,16.0,2026-03-02,4.0,Debit Card,Web,Yes,No
CUST1251,55,Male,Rawalpindi,Standard,30.4,43,58,8,3.0,2026-03-29,2.0,JazzCash,iPhone,Yes,Yes
CUST1252,45,Female,Peshawar,Basic,12.63,12,21,1,4.0,2026-06-14,5.0,Credit Card,Android,No,No
CUST1253,29,Female,Quetta,Basic,22.93,7,13,3,14.0,2026-05-07,3.0,Credit Card,Web,No,No
CUST1254,39,Male,Rawalpindi,Premium,,29,42,6,,2026-02-22,,JazzCash,iPhone,No,No
CUST1255,22,Female,Quetta,Standard,55.78,32,39,5,8.0,2026-03-07,1.0,Bank Transfer,iPhone,Yes,No
CUST1256,43,Male,Karachi,Basic,15.52,13,21,10,10.0,2026-04-25,1.0,Credit Card,Web,No,Yes
CUST1257,64,Male,Lahore,Standard,57.6,50,80,4,19.0,2026-01-11,4.0,Credit Card,Web,Yes,No
CUST1258,55,Male,Karachi,Basic,20.01,21,32,5,29.0,2026-06-18,2.0,Debit Card,iPhone,Yes,No
CUST1259,47,Female,Faisalabad,Basic,27.95,44,68,0,16.0,2026-01-16,3.0,EasyPaisa,iPhone,No,No
CUST1260,61,Female,Lahore,Basic,29.03,48,74,8,11.0,2026-04-27,3.0,EasyPaisa,Android,No,No
CUST1261,55,Female,Karachi,Premium,85.21,51,75,10,28.0,2026-04-02,2.0,Credit Card,Web,Yes,No
CUST1262,19,Female,Peshawar,Basic,27.08,30,40,0,10.0,2026-03-27,1.0,Bank Transfer,iPhone,No,Yes
CUST1263,61,Male,Faisalabad,Basic,17.14,28,46,9,30.0,2026-04-16,3.0,EasyPaisa,iPhone,Yes,No
CUST1264,25,Female,Islamabad,Basic,14.92,29,53,9,3.0,2026-01-12,1.0,Bank Transfer,iPhone,No,Yes
CUST1265,42,Male,Peshawar,Basic,17.85,53,78,2,2.0,2026-06-03,1.0,Bank Transfer,iPhone,Yes,Yes
CUST1266,62,Female,Faisalabad,Standard,44.34,4,1,0,16.0,2026-02-02,2.0,EasyPaisa,Android,No,Yes
CUST1267,38,Male,Rawalpindi,Standard,41.3,60,93,6,14.0,2026-05-29,2.0,EasyPaisa,Android,No,Yes
CUST1268,59,Female,Peshawar,Standard,38.18,8,9,6,13.0,2026-06-06,4.0,Credit Card,Web,Yes,No
CUST1269,52,Male,Lahore,Basic,26.22,40,54,3,1.0,2025-12-26,5.0,Debit Card,Web,Yes,No
CUST1270,40,Male,Quetta,Basic,28.62,31,48,8,28.0,2026-04-25,1.0,JazzCash,iPhone,Yes,No
CUST1271,27,Female,Peshawar,Basic,10.2,20,27,2,18.0,2026-01-08,4.0,JazzCash,iPhone,No,No
CUST1272,64,Male,Faisalabad,Standard,54.39,30,50,10,18.0,2026-05-13,1.0,Bank Transfer,Web,No,Yes
CUST1273,33,Female,Multan,Basic,21.81,49,68,10,22.0,2026-06-12,2.0,Debit Card,Web,Yes,No
CUST1274,34,Male,Quetta,Basic,15.31,4,6,10,20.0,2026-05-01,5.0,Credit Card,Android,No,Yes
CUST1275,53,Male,Lahore,Basic,,15,24,6,,2026-04-25,,Debit Card,Web,No,Yes
CUST1276,34,Female,Islamabad,Basic,12.84,6,11,6,0.0,2026-05-20,1.0,Bank Transfer,iPhone,Yes,Yes
CUST1277,49,Female,Rawalpindi,Basic,10.5,52,81,2,7.0,2026-02-09,2.0,Credit Card,iPhone,No,Yes
CUST1278,41,Male,Faisalabad,Standard,51.86,49,61,4,26.0,2026-02-18,5.0,Bank Transfer,Web,Yes,No
CUST1279,60,Female,Lahore,Basic,16.2,23,41,1,23.0,2026-02-22,3.0,Credit Card,Android,Yes,No
CUST1280,20,Female,Quetta,Premium,120.24,52,76,0,11.0,2026-01-27,5.0,Bank Transfer,Android,Yes,No
CUST1281,23,Male,Faisalabad,Standard,46.18,54,81,7,26.0,2026-02-18,1.0,Debit Card,Android,Yes,No
CUST1282,19,Female,Peshawar,Basic,29.64,20,35,6,18.0,2026-04-19,5.0,JazzCash,Android,Yes,No
CUST1283,27,Male,Lahore,Basic,19.0,10,22,0,1.0,2026-03-31,2.0,EasyPaisa,iPhone,Yes,Yes
CUST1284,43,Female,Lahore,Basic,20.39,7,6,8,2.0,2026-01-18,2.0,JazzCash,iPhone,Yes,Yes
CUST1285,60,Male,Peshawar,Basic,28.51,20,26,10,8.0,2026-03-02,4.0,JazzCash,Web,Yes,No
CUST1286,19,Female,Faisalabad,Basic,29.3,15,14,5,8.0,2026-01-15,3.0,JazzCash,Web,Yes,No
CUST1287,21,Male,Islamabad,Basic,13.1,15,33,10,21.0,2026-03-13,3.0,EasyPaisa,Web,No,No
CUST1288,51,Female,Lahore,Basic,22.55,45,59,3,18.0,2026-03-07,1.0,Debit Card,Android,No,Yes
CUST1289,49,Female,Multan,Premium,78.15,50,77,10,21.0,2026-01-19,2.0,Bank Transfer,Web,Yes,No
CUST1290,45,Male,Peshawar,Standard,50.51,27,40,0,10.0,2026-01-04,1.0,Credit Card,iPhone,No,No
CUST1291,56,Male,Faisalabad,Premium,129.1,47,70,0,24.0,2026-04-21,5.0,Bank Transfer,iPhone,Yes,No
CUST1292,20,Female,Karachi,Standard,53.79,30,47,10,30.0,2026-02-21,5.0,Bank Transfer,iPhone,Yes,No
CUST1293,44,Female,Quetta,Basic,17.42,9,15,5,10.0,2026-02-04,1.0,Credit Card,Android,No,Yes
CUST1294,35,Female,Islamabad,Basic,22.6,43,69,7,3.0,2026-03-21,2.0,JazzCash,Web,No,Yes
CUST1295,35,Female,Peshawar,Basic,18.88,57,87,3,21.0,2026-02-12,5.0,Bank Transfer,iPhone,Yes,No
CUST1296,20,Female,Multan,Standard,40.41,38,57,0,9.0,2026-03-04,4.0,EasyPaisa,iPhone,No,No
CUST1297,64,Female,Islamabad,Basic,15.78,4,1,10,23.0,2026-02-19,2.0,Credit Card,Android,No,Yes
CUST1298,41,Male,Faisalabad,Basic,28.28,32,50,0,9.0,2026-02-04,2.0,Credit Card,Android,Yes,No
CUST1299,23,Male,Faisalabad,Standard,37.75,54,87,4,9.0,2026-01-14,1.0,JazzCash,Web,Yes,No
CUST1300,39,Male,Faisalabad,Basic,18.22,32,42,6,12.0,2026-03-05,1.0,EasyPaisa,iPhone,Yes,Yes
CUST1301,35,Female,Multan,Standard,43.81,43,68,9,18.0,2026-01-08,2.0,Debit Card,Web,Yes,Yes
CUST1302,51,Male,Karachi,Standard,39.81,55,78,5,14.0,2026-05-19,4.0,Bank Transfer,Android,Yes,No
CUST1303,50,Male,Islamabad,Standard,58.09,1,1,1,1.0,2026-03-20,3.0,EasyPaisa,iPhone,Yes,Yes
CUST1304,64,Male,Quetta,Standard,34.69,29,45,0,6.0,2026-06-14,5.0,EasyPaisa,iPhone,No,No
CUST1305,56,Male,Lahore,Basic,25.86,25,37,10,28.0,2026-05-26,3.0,EasyPaisa,Android,Yes,No
CUST1306,33,Male,Multan,Standard,51.43,1,6,8,18.0,2026-01-15,4.0,Bank Transfer,iPhone,No,No
CUST1307,36,Male,Karachi,Basic,19.69,11,16,4,13.0,2026-02-05,1.0,Debit Card,Web,Yes,No
CUST1308,39,Female,Rawalpindi,Basic,24.86,15,23,1,1.0,2026-02-18,5.0,EasyPaisa,iPhone,Yes,No
CUST1309,59,Male,Islamabad,Basic,17.01,40,57,10,22.0,2026-03-06,4.0,Bank Transfer,Web,Yes,No
CUST1310,49,Male,Multan,Basic,23.23,49,80,1,28.0,2026-03-12,1.0,JazzCash,Android,Yes,No
CUST1311,62,Female,Peshawar,Standard,60.34,35,45,4,18.0,2026-06-12,4.0,EasyPaisa,Web,Yes,No
CUST1312,45,Female,Faisalabad,Basic,15.16,31,54,3,9.0,2026-04-06,5.0,EasyPaisa,iPhone,No,No
CUST1313,59,Male,Faisalabad,Standard,45.45,40,65,10,24.0,2026-02-03,5.0,Bank Transfer,iPhone,Yes,No
CUST1314,61,Male,Peshawar,Standard,53.39,50,80,1,29.0,2026-04-21,1.0,Credit Card,Web,Yes,No
CUST1315,18,Female,Faisalabad,Standard,48.52,46,66,10,3.0,2026-05-29,2.0,EasyPaisa,Web,No,Yes
CUST1316,23,Female,Rawalpindi,Standard,59.91,33,47,5,5.0,2026-04-22,5.0,EasyPaisa,Web,No,No
CUST1317,63,Female,Quetta,Basic,27.96,59,88,7,7.0,2026-06-13,5.0,EasyPaisa,iPhone,Yes,No
CUST1318,28,Male,Multan,Standard,68.69,27,44,9,2.0,2026-01-28,5.0,Bank Transfer,Web,Yes,No
CUST1319,30,Male,Islamabad,Basic,17.21,51,79,5,10.0,2026-01-13,4.0,EasyPaisa,Web,Yes,No
CUST1320,31,Female,Karachi,Standard,42.36,55,84,2,2.0,2026-05-27,5.0,EasyPaisa,Android,Yes,No
CUST1321,21,Male,Faisalabad,Standard,47.69,10,20,10,24.0,2026-03-03,4.0,Bank Transfer,Web,No,No
CUST1322,51,Male,Rawalpindi,Standard,38.47,51,74,5,16.0,2026-05-20,2.0,JazzCash,iPhone,Yes,No
CUST1323,28,Male,Karachi,Basic,27.27,56,69,6,10.0,2026-04-23,5.0,JazzCash,Android,Yes,No
CUST1324,42,Male,Multan,Basic,13.12,7,4,5,21.0,2025-12-25,2.0,Credit Card,Android,No,Yes
CUST1325,37,Female,Quetta,Basic,13.43,15,24,7,21.0,2026-04-16,4.0,Bank Transfer,iPhone,Yes,No
CUST1326,54,Male,Multan,Standard,33.14,11,7,5,19.0,2026-03-29,5.0,Debit Card,iPhone,No,No
CUST1327,33,Female,Multan,Standard,50.06,59,94,7,15.0,2026-04-09,3.0,EasyPaisa,Web,Yes,No
CUST1328,52,Male,Rawalpindi,Basic,23.82,31,46,4,29.0,2026-06-09,4.0,JazzCash,Web,Yes,No
CUST1329,34,Female,Karachi,Premium,76.81,11,18,1,17.0,2026-05-02,4.0,Debit Card,iPhone,Yes,No
CUST1330,55,Female,Karachi,Basic,18.77,20,29,7,22.0,2026-02-03,3.0,EasyPaisa,iPhone,Yes,No
CUST1331,56,Female,Lahore,Basic,16.05,36,56,4,25.0,2026-02-14,4.0,Debit Card,iPhone,No,No
CUST1332,40,Female,Karachi,Standard,58.27,46,67,5,9.0,2026-04-17,3.0,JazzCash,iPhone,No,No
CUST1333,48,Male,Karachi,Standard,32.28,56,85,1,8.0,2026-01-04,5.0,Credit Card,iPhone,Yes,No
CUST1334,34,Male,Karachi,Basic,20.76,39,66,7,19.0,2026-04-06,2.0,Bank Transfer,Android,Yes,Yes
CUST1335,61,Female,Islamabad,Standard,34.68,48,73,1,15.0,2026-01-31,4.0,Bank Transfer,Android,Yes,No
CUST1336,62,Male,Lahore,Basic,21.35,57,90,5,3.0,2026-01-06,4.0,Credit Card,Android,Yes,No
CUST1337,45,Male,Multan,Premium,109.26,54,81,1,15.0,2026-03-14,5.0,Credit Card,iPhone,Yes,No
CUST1338,27,Male,Quetta,Basic,21.14,31,37,3,24.0,2026-02-14,1.0,EasyPaisa,iPhone,Yes,No
CUST1339,39,Female,Faisalabad,Standard,54.01,49,77,3,19.0,2026-02-12,5.0,Credit Card,iPhone,Yes,No
CUST1340,32,Male,Lahore,Basic,14.74,27,37,10,12.0,2026-02-22,5.0,Credit Card,Android,No,No
CUST1341,19,Female,Karachi,Standard,58.16,13,15,1,28.0,2026-01-23,2.0,EasyPaisa,Web,Yes,No
CUST1342,34,Female,Islamabad,Standard,66.42,10,12,3,29.0,2026-06-20,1.0,Credit Card,Android,No,No
CUST1343,61,Male,Islamabad,Basic,14.75,15,24,0,12.0,2026-04-17,1.0,Credit Card,Web,Yes,No
CUST1344,60,Female,Karachi,Basic,25.02,43,58,9,28.0,2026-03-27,5.0,EasyPaisa,Web,No,No
CUST1345,55,Male,Faisalabad,Standard,50.99,41,64,0,2.0,2026-04-19,3.0,Bank Transfer,Android,Yes,No
CUST1346,57,Male,Peshawar,Basic,22.23,19,25,5,22.0,2026-05-09,5.0,Bank Transfer,iPhone,Yes,No
CUST1347,53,Female,Faisalabad,Basic,24.32,41,56,3,22.0,2026-03-09,4.0,Bank Transfer,iPhone,Yes,No
CUST1348,45,Male,Karachi,Basic,26.69,12,15,3,5.0,2026-04-06,4.0,Bank Transfer,Android,Yes,No
CUST1349,48,Female,Peshawar,Premium,105.74,34,45,2,25.0,2026-03-09,2.0,Credit Card,iPhone,Yes,No
CUST1350,27,Male,Islamabad,Basic,12.3,27,43,9,14.0,2025-12-27,2.0,Debit Card,Web,Yes,Yes
CUST1351,18,Female,Lahore,Standard,67.61,21,25,8,19.0,2026-02-25,1.0,JazzCash,iPhone,Yes,Yes
CUST1352,55,Male,Peshawar,Premium,80.97,15,16,8,25.0,2026-05-05,5.0,Credit Card,Web,Yes,No
CUST1353,40,Female,Islamabad,Premium,,22,31,7,,2026-04-21,,Debit Card,iPhone,Yes,No
CUST1354,22,Female,Faisalabad,Basic,17.23,59,89,0,7.0,2026-03-05,4.0,Bank Transfer,iPhone,No,No
CUST1355,29,Male,Karachi,Standard,59.93,54,77,9,29.0,2026-01-10,1.0,Debit Card,Android,Yes,No
CUST1356,48,Female,Lahore,Standard,48.32,40,60,8,30.0,2026-05-30,2.0,Debit Card,Android,No,No
CUST1357,55,Male,Faisalabad,Standard,36.33,17,26,0,21.0,2026-04-04,2.0,EasyPaisa,Android,No,No
CUST1358,62,Female,Islamabad,Basic,17.62,15,20,0,30.0,2026-04-24,5.0,Bank Transfer,iPhone,Yes,No
CUST1359,40,Male,Karachi,Basic,19.51,20,35,5,5.0,2026-06-07,3.0,Debit Card,iPhone,Yes,No
CUST1360,31,Male,Peshawar,Basic,12.33,19,33,3,3.0,2026-04-11,3.0,Debit Card,Android,Yes,No
CUST1361,60,Female,Lahore,Basic,25.0,6,15,9,13.0,2026-01-28,5.0,JazzCash,Web,Yes,No
CUST1362,21,Male,Karachi,Basic,27.59,31,45,10,30.0,2026-03-05,1.0,EasyPaisa,iPhone,No,Yes
CUST1363,56,Female,Faisalabad,Standard,46.13,10,11,5,17.0,2026-04-22,2.0,EasyPaisa,Android,Yes,No
CUST1364,51,Male,Multan,Basic,26.66,6,10,5,9.0,2026-06-15,2.0,Debit Card,Android,Yes,Yes
CUST1365,20,Female,Islamabad,Standard,57.87,4,4,0,8.0,2026-05-17,3.0,EasyPaisa,iPhone,No,No
CUST1366,39,Male,Rawalpindi,Basic,22.39,13,27,0,17.0,2026-03-30,1.0,Bank Transfer,Android,Yes,No
CUST1367,64,Male,Peshawar,Basic,28.34,25,42,1,12.0,2026-04-24,1.0,Debit Card,iPhone,No,Yes
CUST1368,47,Male,Peshawar,Basic,23.23,52,75,10,10.0,2026-02-15,5.0,EasyPaisa,iPhone,No,No
CUST1369,19,Female,Lahore,Basic,11.01,11,15,0,18.0,2026-01-28,2.0,Bank Transfer,Android,No,Yes
CUST1370,23,Male,Rawalpindi,Basic,14.96,42,54,6,21.0,2026-04-03,2.0,Debit Card,Web,Yes,No
CUST1371,25,Male,Peshawar,Basic,21.0,40,67,10,16.0,2026-03-23,5.0,Credit Card,Android,Yes,No
CUST1372,33,Female,Rawalpindi,Basic,22.53,37,40,2,14.0,2026-05-31,4.0,JazzCash,Web,Yes,No
CUST1373,54,Male,Peshawar,Basic,12.98,6,7,3,1.0,2026-05-07,2.0,EasyPaisa,iPhone,Yes,Yes
CUST1374,36,Male,Karachi,Basic,,29,37,3,,2026-04-03,,Bank Transfer,iPhone,Yes,No
CUST1375,37,Male,Quetta,Standard,45.88,20,23,6,29.0,2026-05-08,3.0,EasyPaisa,iPhone,Yes,No
CUST1376,51,Male,Karachi,Basic,20.09,4,10,2,30.0,2026-02-11,5.0,Debit Card,Web,Yes,No
CUST1377,19,Female,Quetta,Standard,64.02,46,78,6,20.0,2026-06-17,3.0,Credit Card,Web,Yes,No
CUST1378,24,Female,Peshawar,Standard,31.61,33,42,4,9.0,2026-05-12,2.0,Debit Card,Web,Yes,No
CUST1379,60,Male,Faisalabad,Basic,13.04,27,40,0,21.0,2026-05-22,2.0,Credit Card,iPhone,Yes,No
CUST1380,37,Female,Rawalpindi,Standard,39.05,60,89,7,8.0,2026-05-30,2.0,EasyPaisa,iPhone,Yes,Yes
CUST1381,37,Female,Islamabad,Basic,29.94,32,50,9,24.0,2026-06-11,2.0,JazzCash,Android,Yes,No
CUST1382,49,Male,Karachi,Standard,49.31,2,10,7,21.0,2026-05-23,3.0,Debit Card,Web,No,No
CUST1383,32,Female,Faisalabad,Standard,52.56,24,24,4,9.0,2026-04-24,5.0,Debit Card,iPhone,No,No
CUST1384,29,Female,Quetta,Premium,149.32,22,42,3,23.0,2026-06-03,1.0,Credit Card,Android,Yes,No
CUST1385,55,Male,Peshawar,Basic,15.44,59,89,4,3.0,2026-02-01,5.0,Bank Transfer,iPhone,Yes,No
CUST1386,33,Male,Faisalabad,Standard,35.09,46,65,3,22.0,2026-03-14,3.0,Bank Transfer,Android,Yes,No
CUST1387,34,Female,Islamabad,Basic,11.84,32,49,7,12.0,2026-05-23,3.0,JazzCash,Web,No,No
CUST1388,23,Male,Lahore,Basic,23.33,5,1,6,0.0,2026-01-05,4.0,JazzCash,Web,Yes,Yes
CUST1389,64,Female,Quetta,Basic,11.75,16,21,2,19.0,2026-03-02,3.0,Credit Card,Web,Yes,No
CUST1390,18,Male,Karachi,Standard,57.29,29,38,2,4.0,2026-01-05,3.0,JazzCash,Android,Yes,No
CUST1391,21,Male,Multan,Premium,77.4,43,71,8,21.0,2026-03-27,4.0,JazzCash,Web,Yes,No
CUST1392,60,Male,Quetta,Basic,29.27,48,67,8,19.0,2026-06-10,3.0,Bank Transfer,Web,Yes,No
CUST1393,43,Female,Islamabad,Premium,111.86,19,23,5,13.0,2026-03-14,4.0,Credit Card,iPhone,Yes,No
CUST1394,57,Female,Islamabad,Basic,27.87,7,7,8,11.0,2026-01-07,2.0,JazzCash,Web,No,Yes
CUST1395,63,Male,Quetta,Premium,148.01,54,91,5,24.0,2026-06-14,4.0,JazzCash,Web,No,No
CUST1396,63,Female,Islamabad,Basic,21.01,45,68,8,25.0,2026-06-07,1.0,EasyPaisa,Web,Yes,No
CUST1397,31,Male,Multan,Basic,12.13,46,64,3,28.0,2026-05-05,5.0,Credit Card,Web,Yes,No
CUST1398,55,Female,Peshawar,Basic,24.61,17,37,1,5.0,2026-01-10,3.0,JazzCash,Android,Yes,No
CUST1399,21,Male,Rawalpindi,Basic,11.17,1,1,6,29.0,2026-01-20,2.0,Credit Card,Android,Yes,Yes
CUST1400,36,Female,Karachi,Standard,57.14,32,46,2,14.0,2026-06-04,3.0,Bank Transfer,Web,Yes,No
CUST1401,56,Female,Multan,Standard,53.46,4,10,5,10.0,2026-03-23,2.0,JazzCash,iPhone,Yes,Yes
CUST1402,24,Male,Lahore,Basic,29.75,26,41,7,23.0,2026-03-12,3.0,EasyPaisa,iPhone,Yes,No
CUST1403,47,Male,Karachi,Basic,26.19,54,76,10,6.0,2026-02-24,1.0,EasyPaisa,Web,Yes,Yes
CUST1404,32,Female,Rawalpindi,Basic,12.33,18,31,5,4.0,2026-06-10,2.0,Credit Card,Web,Yes,Yes
CUST1405,21,Male,Karachi,Basic,20.07,24,37,5,1.0,2026-03-28,4.0,Debit Card,Android,Yes,No
CUST1406,33,Male,Multan,Basic,18.3,51,82,5,4.0,2026-04-08,5.0,Debit Card,Android,Yes,No
CUST1407,56,Female,Peshawar,Standard,30.49,3,14,2,9.0,2026-02-01,4.0,EasyPaisa,Web,Yes,No
CUST1408,64,Female,Faisalabad,Premium,140.69,8,11,3,18.0,2026-06-05,5.0,Bank Transfer,Android,Yes,No
CUST1409,30,Male,Quetta,Basic,15.16,53,80,8,6.0,2025-12-31,2.0,Credit Card,iPhone,Yes,Yes
CUST1410,18,Female,Islamabad,Standard,48.17,49,65,8,22.0,2026-01-31,3.0,EasyPaisa,Web,Yes,No
CUST1411,60,Female,Rawalpindi,Basic,10.08,57,86,2,23.0,2026-04-15,3.0,Credit Card,Android,Yes,No
CUST1412,43,Female,Multan,Standard,42.61,30,38,3,21.0,2026-05-07,2.0,Debit Card,iPhone,Yes,No
CUST1413,64,Male,Rawalpindi,Basic,15.61,57,85,6,10.0,2026-06-07,3.0,Bank Transfer,Web,Yes,No
CUST1414,62,Female,Quetta,Basic,18.19,55,81,2,17.0,2026-05-24,4.0,JazzCash,Web,Yes,No
CUST1415,54,Female,Islamabad,Basic,18.32,16,24,5,12.0,2026-05-06,4.0,JazzCash,Web,Yes,No
CUST1416,25,Female,Peshawar,Premium,140.37,40,58,5,22.0,2026-01-14,3.0,Bank Transfer,Web,Yes,No
CUST1417,30,Male,Karachi,Standard,36.46,57,80,6,22.0,2026-05-05,3.0,EasyPaisa,iPhone,Yes,No
CUST1418,57,Male,Karachi,Basic,10.87,27,44,8,30.0,2026-03-26,5.0,Debit Card,Android,Yes,No
CUST1419,37,Male,Multan,Basic,21.99,41,56,1,24.0,2026-05-14,2.0,Debit Card,Android,Yes,No
CUST1420,23,Male,Islamabad,Standard,67.66,55,79,2,17.0,2026-05-17,1.0,JazzCash,Android,Yes,No
CUST1421,18,Female,Lahore,Basic,27.23,43,65,1,24.0,2026-05-27,2.0,EasyPaisa,Web,No,No
CUST1422,33,Female,Islamabad,Basic,16.55,33,45,6,17.0,2026-05-31,2.0,Credit Card,Android,Yes,Yes
CUST1423,23,Female,Lahore,Basic,11.76,42,59,9,29.0,2026-02-16,1.0,JazzCash,iPhone,Yes,No
CUST1424,26,Male,Peshawar,Basic,27.27,45,66,3,14.0,2026-01-02,2.0,Debit Card,Android,No,Yes
CUST1425,62,Female,Faisalabad,Basic,27.6,48,76,8,29.0,2026-05-10,5.0,Bank Transfer,Web,No,No
CUST1426,30,Female,Quetta,Basic,17.13,60,93,1,21.0,2025-12-24,4.0,EasyPaisa,Web,Yes,No
CUST1427,22,Male,Peshawar,Standard,68.63,44,69,6,16.0,2026-03-10,5.0,Debit Card,Android,No,No
CUST1428,45,Female,Peshawar,Standard,42.49,18,23,4,18.0,2026-04-20,3.0,JazzCash,Web,Yes,No
CUST1429,33,Female,Quetta,Standard,61.8,44,60,6,2.0,2026-05-22,1.0,Bank Transfer,iPhone,Yes,Yes
CUST1430,36,Male,Lahore,Premium,91.39,51,72,3,18.0,2026-06-14,2.0,Credit Card,Web,No,No
CUST1431,44,Female,Karachi,Basic,28.24,18,21,6,5.0,2026-01-20,5.0,Credit Card,Web,Yes,No
CUST1432,28,Female,Peshawar,Basic,16.24,3,1,5,23.0,2026-02-04,3.0,Bank Transfer,iPhone,No,No
CUST1433,62,Male,Faisalabad,Standard,57.11,4,5,2,26.0,2025-12-31,3.0,EasyPaisa,Web,No,No
CUST1434,40,Male,Islamabad,Standard,51.96,50,82,10,30.0,2026-06-18,1.0,Bank Transfer,Android,No,No
CUST1435,64,Female,Islamabad,Standard,56.84,31,37,0,27.0,2026-04-03,4.0,Debit Card,iPhone,Yes,No
CUST1436,32,Female,Islamabad,Standard,55.26,8,16,8,1.0,2026-05-18,5.0,JazzCash,Android,Yes,No
CUST1437,32,Female,Multan,Basic,20.41,54,88,6,28.0,2026-03-22,5.0,Credit Card,iPhone,Yes,No
CUST1438,19,Male,Faisalabad,Standard,53.81,29,31,5,2.0,2026-01-01,5.0,Debit Card,iPhone,Yes,No
CUST1439,34,Female,Karachi,Basic,28.62,39,54,1,29.0,2026-06-05,1.0,Credit Card,Android,Yes,No
CUST1440,58,Male,Quetta,Basic,27.24,2,5,6,28.0,2026-02-14,3.0,Credit Card,iPhone,No,Yes
CUST1441,50,Male,Quetta,Basic,14.84,27,43,10,26.0,2026-04-12,1.0,JazzCash,iPhone,Yes,No
CUST1442,33,Female,Peshawar,Standard,40.98,49,79,0,4.0,2026-01-26,3.0,EasyPaisa,iPhone,No,No
CUST1443,40,Female,Islamabad,Basic,20.7,4,3,2,6.0,2026-04-14,2.0,Debit Card,Web,No,Yes
CUST1444,63,Male,Rawalpindi,Premium,91.37,26,31,2,5.0,2026-02-28,4.0,Bank Transfer,iPhone,No,No
CUST1445,41,Female,Peshawar,Basic,18.56,57,82,6,27.0,2026-02-15,3.0,EasyPaisa,iPhone,No,No
